"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"South Asia","SAS","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","52497060251.9006","58126930384.8917","66129662568.3897","70711040336.7157","69735524336.0031","72114704119.7863","71910657597.9614","78880057633.4429","85440290406.8909","90277871388.8308","95238888285.0536","110188559497.118","130577854546.946","152228208995.887","151146321269.239","157843024254.369","178684521613.65","199875033535.369","245919171737.645","276458368114.273","277415242287.209","279124655124.233","283379745425.052","299552357488.153","325461775554.524","372072648930.031","421719269787.323","428033506728.065","433970442322.47","410409915494.422","420869953380.216","412343001156.303","438322487846.849","480385552373.308","530894335345.584","552272691681.594","564987600962.91","603528208626.653","625350414094.242","647669095555.406","668501747994.851","759575783149.017","900500464414.051","1059406079228.54","1196237028427.19","1392490061094.89","1545980543888.74","1744770654635.63","1939289847076.25","2177982696282.22","2373501339493.22","2468343897673.41","2574479960465.22","2673682758512.23","",
"Saudi Arabia","SAU","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","4099708505.4978","6015258290.23409","8760963256.00088","11800602726.5849","24788794736.7963","38329456745.4567","61456323601.1908","70315250905.1422","79768415701.1522","107433434924.888","142081038800.68","178795229056.642","172907681448.462","151879807350.683","135062416524.025","122358606686.339","119792680309.135","110159055011.842","112917869916.059","109852589362.612","118294506989.958","135357811028.12","148159182371.16","145016804765.259","141322640614.055","145322410026.159","155071586080.805","163489183068.93","159856362235.609","157568032281.838","168132797768.261","179025247294.934","184754644842.627","207229649520.709","253258385690.8","308252704821.898","359874051870.836","412780544434.655","491503444494.108","491795958279.744","518893809854.459","588629322335.888","698772570244.719","762081335879.291","787483735181.832","742706737402.623","",
"Sudan","SDN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","1296147751.06497","1324968744.59592","1352035131.32547","1485796378.78687","1479814976.1225","1545980394.6236","1673395007.17473","1806192954.46351","2036335747.25017","2245563849.60322","2370980757.93441","2882699222.61958","3947517835.19215","5234491989.55373","6250274597.72104","7031327638.81325","7566502498.92703","8511546895.87487","9146239074.24797","9640186982.64888","9594534083.7246","9027631879.95225","8453898045.81689","9052145251.98502","12652516508.1795","18944050033.0231","19173529195.4399","18054352360.7121","13641142652.1362","11770906151.5975","9292605422.54654","8579165752.81827","8976559566.44781","11683286769.2558","11894839235.452","11849065576.2228","10649747208.3157","10890159356.9108","11239078594.407","11847651212.8215","13165244357.5962","15167631673.6415","18221133637.7035","22641535008.0497","29143685077.1128","37303446373.7977","47038308884.0441","50852515378.9138","55349737871.0833","59585714320.6379","62113590383.751","64286029590.8434","67285115311.5783","73984869535.8941","",
"Senegal","SEN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","1068733469.59636","1012915103.07319","1084003886.75916","1089893779.00953","1228973977.21525","1365002489.75795","1698279930.47089","2159463085.54754","2391777370.71122","2406095650.14664","2434048875.2197","3065839156.64557","3485112524.11339","3635537577.87386","3476242590.56384","2828289325.63947","2695797300.11861","2772669337.01963","3296153035.51421","4373512678.83574","5176873601.06225","5295095912.19732","5334354686.98221","5511740162.36613","6031879118.08688","5874696062.10966","4978858820.93234","4894577041.62839","4795262917.67283","4969171114.36853","5000515741.299","5067998723.87429","5028641150.39131","4985833849.51839","4894235014.07705","5885419567.68967","7371240639.38379","8677392858.15396","9312576840.81189","10349746801.2946","12025776160.2848","12990036635.295","13513537412.538","13728240409.9822","14267067364.2025","14822687254.653","15314339563.7683","15104194794.0659","",
"Singapore","SGP","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","850948728.27679","945680196.628396","926599628.964104","1016538620.34845","1149144341.30811","1298717580.05796","1499712905.98919","1734654501.59217","2000930123.12002","2295776056.50295","2763481531.28792","3522003288.71921","4665007477.58156","6038267941.37255","6731694995.37081","7046654351.83476","7984357342.2075","9531370853.33697","11398823646.439","13613058364.1488","15029464010.3525","16526014666.456","18911647962.4677","19401338427.979","20019860043.4748","22393931757.2866","26474886251.3944","30198685575.9436","34900012170.2314","40688460007.3949","49486609416.8902","58833879736.1214","71040733157.2713","83220559861.5184","94112605700.524","105332852746.033","94302225424.235","92692277970.9178","95328957843.9798","90993251193.4697","90854532266.8004","95076938685.7099","106872852984.949","121000619768.839","141184443335.339","163611436381.773","177501676359.145","184917150709.702","227376809398.305","251579574002.731","272504835275.214","294108925548.61","302620863651.806","288309870627.589","",
"Solomon Islands","SLB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","263267388.962799","254603412.63301","289601849.779896","323471076.300404","330515120.696049","545987321.331615","516287104.904925","490690094.425246","415340020.680983","394191447.296789","365814255.447717","372801073.052344","393618938.331274","420208279.653446","465150217.210836","473511326.261901","491030015.874392","422361419.053499","481069266.508318","601992418.029149","834381564.985222","1024540582.08196","1047741678.44205","1134084304.07375","",
"Sierra Leone","SLE","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","379372595.546231","394473233.67305","393918526.360077","375679899.061497","371951397.365382","405281257.445345","434366554.172062","455979947.744468","472163063.756029","547504039.316321","669161265.89556","754347018.051335","691596414.154498","675666575.261989","774550036.264902","1030655981.91387","1242542009.63154","1247961687.02837","1248897608.74406","1075899503.70504","1088018821.88594","915095179.081692","684228800.539979","711558361.688463","726205321.984505","885504198.877674","802290037.759578","756358268.031916","573043776.150004","685030429.966164","700446000.383545","779168549.150922","890632420.915842","847597491.234829","744423517.897872","679236768.568897","659079807.072081","704681299.388837","1002354817.81426","1400731764.08456","1494713814.43302","1612195247.42337","1764609926.30905","2179753750.42544","2573378732.38322","2783931554.50539","2726622453.06502","2948115763.97766","3156172953.83978","4526710072.30346","4844312077.55181","4049950891.53272","",
"El Salvador","SLV","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","1004209161.53872","1043600821.74394","1087098227.54262","1143196976.86955","1215713916.22845","1337356672.76853","1526057028.358","1769255333.54285","2000412810.0086","2244816912.9813","2645818918.39752","3142248166.49502","3510493033.39081","3487032734.02478","3400418744.30928","3237664194.02484","3237134336.46508","3382626668.32354","3557747534.81468","3785598259.09382","4157390591.43602","4438148353.93236","4465034336.77002","4733563132.75196","5077047861.3819","5845514494.71187","6644194575.08473","7570844939.3497","8882581994.91887","9746185188.20193","10591243704.9836","11175147508.1432","11786310556.2356","12559384382.6947","13047714270.5412","13555539210.4932","14559186227.4853","15783891504.9349","17042044437.1779","18143384587.5995","19434812017.9959","20780288920.4136","20398563128.0188","20851909859.417","21816781509.7903","22639547983.7458","23463700963.3571","23783693933.3805","24130424977.5004","",
"San Marino","SMR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","732458331.614154","734131755.737404","866179648.816288","1067799573.68449","1223118496.89193","1313856326.29601","1424162506.60435","1572427398.65008","","","","","","","","",
"Somalia","SOM","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21650127865.61","21190012320.1849","18048537592.5007","11464896503.7573","10855879098.0902","10744057343.1138","16931689381.9936","22936526024.5025","27001939145.735","29424064012.0237","33836481516.2098","41505849440.4815","44181937560.4001","42656256824.1003","42735102644.4251","41022332548.047","43316448651.2169","41619527022.0987","39018613688.2386","",
"Sub-Saharan Africa (excluding high income)","SSA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","29246025529.375","31699373628.1967","34011192645.9108","37045615688.0689","39279549198.5046","41138353530.3162","44025095879.461","49082719318.6032","56758832265.6174","62151111037.2158","68011423439.9029","80845123196.574","108846649889.747","130213962261.017","143792619154.379","152357483827.772","165910595251.353","200134069116.436","245765721992.508","273498593244.68","268940345495.885","236974136726.933","224984385759.657","215779051150.883","223021966855.979","254674432337.526","298100960552.606","309442823270.759","304145800846.024","308203761311.206","306476122765.678","303207128433.658","299751603039.375","317752619119.15","337592664820.592","353436837005.04","339175610343.63","336534723090.378","336549583498.331","337263391855.24","341672274843.842","383081572613.056","491517137278.429","611107067815.695","721969860063.93","826606751853.901","946040846410.574","1000847629426.01","1118484188941.58","1259065308742.11","1491935787355.77","1603616771935.93","1683044803004.42","1628392219680.33","",
"South Sudan","SSD","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10694429619.669","9594898142.32159","8982955176.68544","11090512377.1119","11608865553.2208","9703570785.64752","",
"Sub-Saharan Africa","SSF","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","29255831899.0912","31710373771.5729","34023065731.3408","37057169247.0825","39293436256.5276","41151593036.1548","44038225402.4801","49094393599.7263","56770600526.2878","62166277827.7241","68031041184.9043","80872558338.9972","108879950666.025","130251259113.288","143831731203.887","152393387473.849","165966720731.689","200228545253.197","245879993234.8","273623906249.541","269066800037.717","237098328289.68","225113859867.314","215930582097.229","223191497541.423","254883869833.649","298363722058.017","309748432919.75","304489987596.283","308565202317.146","306898913100.473","303668506491.913","300236816071.855","318239005244.036","338107336103.192","354004298289.731","339753751563.561","337123876170.25","337144189387.417","337860472926.797","342248725644.34","383704994891.065","492286359731.425","612034681801.052","723039209701.889","827654098661.246","947010922365.427","1001740849771.19","1119399213684.47","1260031967505.92","1493016612202.48","1604831189733.15","1684332901950.64","1629764408749.39","",
"Small states","SST","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171331151137.959","204643588623.486","247090665738.009","292266276042.844","336090176136.593","335457744815.504","356267961198.007","388582887381.428","433621921762.001","475962719051.4","490290856872.679","472274597884.243","",
"Sao Tome and Principe","STP","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85739090.3690005","100690859.464583","120058725.198135","140751419.29527","151342115.384671","170521723.811215","188707107.039816","202690603.308379","219998743.615032","242842527.064045","280904644.279549","311809307.185552","","",
"Suriname","SUR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","564169101.376355","694253285.003111","753210354.941418","825609661.926439","920774329.668604","901092936.976988","849295977.502478","842764660.673795","847585388.649932","881126266.908418","890735118.665688","1131414796.98566","907114928.392744","582966901.985377","464617554.934207","428361457.863524","","475203580.883619","590065097.090686","742679952.730917","854337766.603714","909724881.837278","847139700.206719","898922339.130311","665641060.191622","835340768.948305","967534133.54353","1283670772.75378","1595485150.16884","2011811328.89932","2561673303.31193","3271821450.65445","3641823411.58998","4031697563.25161","4224694163.83556","4629391140.79235","4896646241.96819","5161398932.25312","5049352635.08415","",
"Slovak Republic","SVK","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22534003951.674","26881578726.8049","29058415387.8223","29161059650.6302","28922885465.3622","29737502990.5572","30715342119.5067","32279939678.6554","37257798388.1816","48358166177.1822","60599855159.4013","69059694146.2708","79720266346.4464","92312663389.6397","92184780641.9977","94833922313.6479","93058676523.9689","94751796012.8092","97770175483.7789","97242445920.9106","93907575592.346","",
"Slovenia","SVN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22435286682.5336","21903001512.6474","22540652249.1234","22582496647.4089","21910705351.018","21923325276.6272","25347741759.2662","31345798646.3337","36893835790.5413","40028079575.3952","44133294551.4617","49736055257.6455","49697567739.6084","50269370252.2663","50500031703.6481","47916675242.6495","47817137733.813","48586703621.0731","46671655930.5358","",
"Sweden","SWE","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","17459307485.263","18953038099.224","21008043841.5711","22921773939.6081","24885214609.8186","27249182393.5242","29866140128.298","32673213664.3944","36196254323.453","39582815871.2741","46092087103.2504","57368933124.7602","70004487793.9245","83268970462.1193","88142391732.7348","93189502860.9029","103122464802.172","122664689586.737","143740160849.225","145850334383.558","131177178172.883","112840370058.652","108542048671.744","109209944263.806","128275962163.774","162571584213.419","204111961989.499","221539365491.725","237620759860.812","250839440124.317","271623799655.576","245890760113.667","243180696684.79","247775653876.041","268697039473.772","277615070296.037","275402562019.124","273834174506.115","276993274315.125","261453264744.852","256525361788.361","290373545116.924","354287343268.51","409493829203.658","441742781028.661","477456597301.308","512644758358.572","482628022310.006","505504978128.512","529989117686.879","558602364457.443","588894523630.874","587461817433.21","566489651372.097","",
"Swaziland","SWZ","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","136660354.338103","173493441.474907","226287728.873861","","","","","","","","","","","","","","","","1064370108.87749","1143537719.53446","1359831553.91069","1406346260.76847","1423323340.50039","1684829719.89941","1825438223.68305","1883700122.97637","1701530424.35253","1719884852.50675","1612512388.53436","1593204945.0561","1363749483.44979","1459140943.68735","1875713117.84303","2644079910.10756","2860269380.45759","3089058058.93155","3194035084.31591","3133381800.42642","3097620285.31999","3654877313.26447","4259693227.63527","4597874554.20085","4511502445.61451","4154562196.36826","",
"Sint Maarten (Dutch part)","SXM","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","12711107.2400895","14057814.922768","15136465.7680365","15429795.8180926","17615148.8243916","17446060.7955054","17854218.1563322","17488537.4711233","18799507.1399838","22460843.71903","27062838.4258948","35567621.4578879","44884056.456902","51602296.2689409","55275165.4963369","54006510.692052","72834681.6680872","110062248.328393","133709082.594306","147260529.201782","147484955.425378","140832074.974836","143959221.316894","162621410.515269","179670658.520174","219393424.014531","273146866.054823","314285167.908555","349820673.799644","366559256.83167","424922652.048912","461476607.697748","484721662.839462","486375271.910202","514697761.79161","566966770.220993","577080794.272281","586396983.827077","591253614.189695","593708710.848506","573338275.354885","620177198.087608","765379729.005078","923137323.580268","1064338640.1232","1043461640.70066","968021624.363401","892439364.261581","915022432.31011","966713887.895574","1081067654.8203","1214534075.55387","1288183822.0675","1371174369.76123","",
"Syrian Arab Republic","SYR","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","1213946249.63451","1145372858.57136","1303940428.56433","1475795349.87918","1411161114.5147","1604442917.69574","1763037402.51276","2271559063.78815","2289285496.14471","2668034708.83764","3427787055.17343","3524256519.63356","5158600494.64462","7285292205.17504","8485131447.34422","8454842069.47057","9760002973.98322","11073789206.6092","14009350076.2325","16255010754.2243","16771254984.5459","16980798613.2477","16957971464.3083","18064747256.447","16307822751.9212","14466262039.2217","13928336689.746","10705834432.8996","11340002694.5477","12660436054.2227","14589688178.0503","14544473555.4859","13489778968.8806","12910666762.95","12600040808.7481","12961710149.9277","14399219288.8892","14284149235.7706","15898302510.82","18565862691.2827","20637840298.0052","21526212579.8059","24530949903.616","27653197369.0389","30953531963.2362","36176003944.358","","","","","","","","","",
"Turks and Caicos Islands","TCA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","350761456.447626","359030800.699972","367969997.415186","397148756.020831","418837497.684788","448567082.133711","465155862.847463","504090479.304501","508612096.410971","505842451.842039","559221571.459815","621425830.290614","749366295.224247","922341686.600239","930963665.385661","983538077.326464","1061155189.32104","975441093.687576","1085741926.88208","1059875624.17324","976226021.547689","927390700.602196","893031647.776587","1051313676.37676","1075953335.1663","1149285985.61241","1499511957.30695","1579718817.02298","1591272337.1089","1807318763.30048","2079122460.48013","1597052305.19664","1506908145.04092","1452304056.20792","1458321773.97805","1597798605.37806","1699928177.17078","1602709954.42271","1505642209.93781","1618836071.41064","1754605601.53686","1999093085.56807","3253426098.22158","4738569577.40932","5547862692.8539","6838801273.50134","7801183289.64675","9586075512.88058","10836185590.0322","10924144666.4368","12231688275.1769","12844539060.5254","13259173416.0851","12307504386.1388","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","64631271357.212","72006599659.3824","82050389918.2336","95330091450.2596","106058337607.413","102702456816.345","102031346148.079","117376354548.876","135128603047.045","142549413565.912","154440511573.061","191250888506.889","228982502176.612","271921070233.159","270733541127.166","292966235445.444","318367927284.956","356146719694.816","399770671715.303","431226071753.444","435532676754.183","440795802451.995","470338656060.959","509778989591.268","548473219799.792","582578274921.049","625551991174.41","642098716385.272","680844490140.461","731319775846.223","824676750108.454","916352657619.384","1036394889042.26","1201430417769.01","1414376751081.7","1551290032428.52","1472889034744.39","1531098498866.11","1652045374624.97","1790529162204.33","1951965945255.34","2257821220042.46","2675749840671.19","3103981880719.26","3615917310879.64","4367012119945.06","5358352769288.5","6264090651035.02","7363817619261.01","8536606543653.24","10051306133983.6","11392152837824.6","12418238420055.2","13014427409404.7","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","994516052804.693","943990919369.365","932081690362.589","860487923759.749","891646529103.738","921034198433.495","967676642949.669","910808360593.541","858749916113.891","896812532673.258","868056943947.779","936317640140.46","1096230178882.83","1398535138633.3","1769767443325","2167350532382.95","2673161124980.35","3261680606804.05","3250224095142.1","3468381540107.73","3717922168854.55","4170785011489.27","4520264192290.19","4504584987706.78","3945694599071.53","",
"Togo","TGO","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","137125388.017789","145804091.731493","168575709.474969","187990881.060086","215278633.681653","229018110.554603","246540910.296719","276139481.655095","275746217.705611","281687638.32333","320251096.940622","392311845.010029","527240693.945335","635511808.62828","658926971.666454","732176578.741383","854138161.767261","915335208.946236","1137318908.00254","1083325755.1942","918564509.078921","748595984.907204","726161835.61831","748069924.792313","851242243.613313","1060383813.94581","1393578047.74292","1464661191.08618","1516047728.9654","1545810917.95245","1646603217.68369","1345462058.26519","1258196521.40161","1276649439.01831","1355425299.9873","1582846617.76691","1505955368.16942","1500829105.8461","1439129817.50185","1336136965.23417","1310430538.36142","1533190711.76837","1806791450.89208","2024003851.77652","2206865255.223","2385184157.83003","2421724696.14297","2751171803.33776","2893973984.54019","3021240641.83259","3228956057.07496","3460989040.04759","3926039605.3324","3939191823.05535","",
"Thailand","THA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","3282278888.29207","3595886607.53361","3882772372.62316","4324260767.41218","5084449526.36315","5736755828.42449","6392420793.59278","6884709874.38209","7629891632.10351","7944432166.78403","8434587633.8333","10620831304.6138","13484309994.7614","16270074378.6052","18127335696.0474","20100249393.239","23865635207.1818","28185398207.9909","33623682903.3555","36677376859.259","37591293255.9608","38346268965.5632","40501657530.5277","41326575169.765","44170379538.4198","51341516549.4012","63778739573.5148","73580130164.3367","84268021382.0385","95088380851.256","108715892669.615","124381044488.669","141154282041.185","162804169950.33","177585057226.134","163028821968.554","128202711978.426","123330206316.538","124591823398.437","124785963188.291","127269561818.107","140770536486.571","164632608180.038","182747111167.308","204129826102.2","233407508450.353","265079231870.821","276727161787.489","307136325460.025","334797956029.836","376553887773.015","393389958471.481","391614369863.468","381640437819.306","",
"Tajikistan","TJK","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1905239212.44641","1632680208.89818","1310983617.17875","1182933498.16029","973783940.305086","988790344.627198","1067202013.97572","1083452340.31168","1067215446.28063","1034741666.92082","1084596556.09236","1349628351.61427","1774753522.03124","2171776253.86247","2571062580.90072","3125035338.47573","4141494120.11351","4857366295.96512","5532281928.35197","6118298806.69429","7071406824.72239","8097967788.11311","11177483607.7666","10492027887.7955","",
"Turkmenistan","TKM","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3207753740.18413","2817048881.14304","2553435980.29684","2615052823.92439","2395427235.71436","2464150232.90613","2766672920.32674","2691459271.94384","2945125967.9663","3447928696.93112","4591781419.4016","6140033783.98584","7583553784.28832","9391979705.12847","11306946679.9299","14987987335.832","17781034682.3897","20701691316.5986","24454791710.4832","29302609104.0159","35038944039.2725","39944145890.3557","40345337274.4916","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","84579821316.9796","91921666384.4576","101681913607.937","109410920986.281","118357911589.059","124973247533.48","137377967167.335","149667373760.358","162967002273.646","182795923324.996","206077225162.344","258636838393.559","336989606300.851","398507287490.475","430680429846.287","454089789376.259","508145163215.043","612358109115.332","735841996971.197","805386607681.658","771687173279.003","695590406579.092","671666424632.069","666260418626.769","706360840307.548","774137070251.193","840078883497.321","905282328610.116","970931257483.834","1149971476638.51","1304747294143.29","1431748652888.1","1560285262789.21","1675340373784.99","1861788800057.06","2032548266173.22","2050228220765.2","1972635535563.87","2036629354065.87","2005342675299.78","1895106067509.02","1910995198723.45","2118018944782.64","2424714208068.4","2809117277521.29","3357031240944.74","3919668696224.06","4059943980970.36","4629669733862.62","5157043009136.8","5717885016504.63","5952778645393.93","5962543150558.26","5491115898112.25","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","313422575342.307","355857404778.065","386297160798.816","403132582681.337","413254663360.824","435736348943.225","454065771282.636","463747402906.358","504006732024.794","565086231424.293","651983757699.602","745633313414.594","888819114612.764","1067129726370.81","1186467378488.63","1306593429358.66","1368929188822.54","1556628621117.74","1657258835323.42","1624875017945.53","","",
"Timor-Leste","TLS","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","724484906.780622","655111083.111736","708577014.862332","886536720.07735","1331010794.01999","1881049738.99317","3106883442.40781","2485220257.71562","2950916969.26998","4066098384.76209","4529040767.43012","4341133646.72003","3237530693.11883","2386054385.27124","",
"Tonga","TON","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","","","","","","","","","","","","","","","","","64274705.1534609","64470154.7433891","67243658.8251113","72738488.5241506","81596702.7801489","100920554.689254","109810663.885925","116412689.39682","128255140.260428","138154398.981265","146334110.293891","174077706.279177","193106676.083383","219238592.389537","218326462.288386","214034776.5258","208015447.094922","199170292.207001","188579226.537803","186071324.164849","194529681.641281","225271149.107991","252371614.614861","276237114.449069","287199438.318726","326429669.360402","340828637.843497","369340151.36622","399497931.852958","441023836.235485","452219474.584081","449388355.648028","","",
"South Asia (IDA & IBRD)","TSA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","52497060251.9006","58126930384.8917","66129662568.3897","70711040336.7157","69735524336.0031","72114704119.7863","71910657597.9614","78880057633.4429","85440290406.8909","90277871388.8308","95238888285.0536","110188559497.118","130577854546.946","152228208995.887","151146321269.239","157843024254.369","178684521613.65","199875033535.369","245919171737.645","276458368114.273","277415242287.209","279124655124.233","283379745425.052","299552357488.153","325461775554.524","372072648930.031","421719269787.323","428033506728.065","433970442322.47","410409915494.422","420869953380.216","412343001156.303","438322487846.849","480385552373.308","530894335345.584","552272691681.594","564987600962.91","603528208626.653","625350414094.242","647669095555.406","668501747994.851","759575783149.017","900500464414.051","1059406079228.54","1196237028427.19","1392490061094.89","1545980543888.74","1744770654635.63","1939289847076.25","2177982696282.22","2373501339493.22","2468343897673.41","2574479960465.22","2673682758512.23","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","29255831899.0912","31710373771.5729","34023065731.3408","37057169247.0825","39293436256.5276","41151593036.1548","44038225402.4801","49094393599.7263","56770600526.2878","62166277827.7241","68031041184.9043","80872558338.9972","108879950666.025","130251259113.288","143831731203.887","152393387473.849","165966720731.689","200228545253.197","245879993234.8","273623906249.541","269066800037.717","237098328289.68","225113859867.314","215930582097.229","223191497541.423","254883869833.649","298363722058.017","309748432919.75","304489987596.283","308565202317.146","306898913100.473","303668506491.913","300236816071.855","318239005244.036","338107336103.192","354004298289.731","339753751563.561","337123876170.25","337144189387.417","337860472926.797","342248725644.34","383704994891.065","492286359731.425","612034681801.052","723039209701.889","827654098661.246","947010922365.427","1001740849771.19","1119399213684.47","1260031967505.92","1493016612202.48","1604831189733.15","1684332901950.64","1629764408749.39","",
"Trinidad and Tobago","TTO","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","559593917.78503","602651529.116993","657381364.023623","689549629.627498","694897097.832065","713725393.945595","738722929.586877","755158977.394994","786001811.388796","827759546.264649","971705421.530791","1177716180.12928","1493823441.45335","2192438985.51027","2590536398.82382","2918628262.99008","3543668036.56287","4208186159.73283","5166369849.82704","6404709176.06638","7503752028.66453","6981962047.55956","6881681493.09131","6900004898.03531","6024042053.29106","5359802105.75625","4730494279.19528","4402434754.68835","4527420519.85168","4730548579.64117","4990663493.79295","4774487920.54072","4769324226.09081","4882791533.67878","5319050390.80551","5676101972.34383","5832717467.63992","6176873429.64092","6870281739.85986","7742216925.29716","8637593081.60722","10361286457.7257","12510181654.3727","14538408955.5586","17319286019.2298","19625838483.2918","22799675440.7768","21401200043.528","20949088905.4011","18896086730.0265","20483992874.1181","23877858489.8233","24889533685.1159","25296146023.0737","",
"Tunisia","TUN","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD","","","","","","","","1048259162.76754","1188350816.39581","1277419097.04811","1384907061.26631","1621225157.78862","2106629780.62489","2481145663.44967","3358020967.00608","4317512281.811","4714968169.14331","5019612846.49969","5708116189.5935","7012297074.73039","8688735755.62885","9277907752.43338","8596283984.43223","8165172510.675","8285231292.01127","8406511087.25385","8555854866.45002","9789396782.89114","10509418160.8339","10433351433.8496","11648363277.9248","12339109878.0837","14453434665.0837","14570473250.1971","15312850357.1265","16321857730.4147","18235473730.6199","19891692062.4171","20449492354.7455","21751730973.5695","22073286430.3291","21977572720.0593","21504449466.0605","24420035236.7162","29082527102.8019","31978297536.7779","34015852145.0099","36402028934.5735","40121220164.0487","42860160961.6032","43936025927.86","42677261181.8106","44317559783.7884","45323320978.0356","45792806413.0919","44130245150.7301","",
